year,program_group,university,avg_ege_paid,ege_change_prev_year,enrolled_paid,cost_of_education_rub,avg_ege_budget,enrolled_budget,ege_excludes_individual,gdp_per_capita_usd,gdp_usd_billion,gdp_rub_billion,inflation_rate_percent,mrot_rub,avg_salary_rub,real_salary_growth_percent,cpi_index,base_cpi,base_inflation_percent,gdp_deflator,population_million,unemployment_rate_percent
2024,Психолого-педагогическое и специальное (дефектологическое) образование,Астраханский гос. ун-т.,57.7,0.2,4,128.3,63.5,55,True,10.4,2.02,32.3,7.4,19.2,75.0,8.5,251.3,100.6,7.15,129.4,146.2,2.9
2024,Юриспруденция,Астраханский гос. ун-т.,57.4,-4.3,61,129.1,77.2,18,True,10.4,2.02,32.3,7.4,19.2,75.0,8.5,251.3,100.6,7.15,129.4,146.2,2.9
2024,Экономика,Астраханский гос. ун-т.,60.6,0.2,17,128.3,74.6,0,True,10.4,2.02,32.3,7.4,19.2,75.0,8.5,251.3,100.6,7.15,129.4,146.2,2.9
2024,Психология,Астраханский гос. ун-т.,59.5,-0.5,10,128.3,70.0,15,True,10.4,2.02,32.3,7.4,19.2,75.0,8.5,251.3,100.6,7.15,129.4,146.2,2.9
2024,Физическая культура,Астраханский гос. ун-т.,49.3,-0.1,3,176.0,68.9,11,True,10.4,2.02,32.3,7.4,19.2,75.0,8.5,251.3,100.6,7.15,129.4,146.2,2.9
2024,Педагогическое образование,Астраханский гос. ун-т.,53.6,-6.8,10,128.3,63.4,316,True,10.4,2.02,32.3,7.4,19.2,75.0,8.5,251.3,100.6,7.15,129.4,146.2,2.9
2024,Юриспруденция,Астраханский филиал Международного юридического ин-т.а,55.1,-4.8,54,88.0,74.6,0,True,10.4,2.02,32.3,7.4,19.2,75.0,8.5,251.3,100.6,7.15,129.4,146.2,2.9
2024,Государственное и муниципальное управление,Астраханский филиал РАНХиГС,67.1,3.2,8,131.9,74.6,0,True,10.4,2.02,32.3,7.4,19.2,75.0,8.5,251.3,100.6,7.15,129.4,146.2,2.9
2024,Экономика,Астраханский филиал РАНХиГС,78.6,22.3,25,131.9,74.6,0,True,10.4,2.02,32.3,7.4,19.2,75.0,8.5,251.3,100.6,7.15,129.4,146.2,2.9
2024,Юриспруденция,Астраханский филиал РАНХиГС,59.9,3.2,22,131.9,74.6,0,True,10.4,2.02,32.3,7.4,19.2,75.0,8.5,251.3,100.6,7.15,129.4,146.2,2.9
2024,Менеджмент,Астраханский филиал РАНХиГС,73.1,0.2,27,131.9,74.6,0,True,10.4,2.02,32.3,7.4,19.2,75.0,8.5,251.3,100.6,7.15,129.4,146.2,2.9
2024,Юриспруденция,Астраханский филиал Саратовской государственной юридической академии,61.2,-0.6,60,125.0,71.4,3,True,10.4,2.02,32.3,7.4,19.2,75.0,8.5,251.3,100.6,7.15,129.4,146.2,2.9
2024,Юриспруденция,Ачинский филиал Красноярского государственного аграрного ун-т.а,58.4,0.2,11,205.8,74.6,0,True,10.4,2.02,32.3,7.4,19.2,75.0,8.5,251.3,100.6,7.15,129.4,146.2,2.9
2024,Психология,"Байкальский гос. ун-т., г. Иркутск",53.0,-1.4,16,145.0,63.0,6,True,10.4,2.02,32.3,7.4,19.2,75.0,8.5,251.3,100.6,7.15,129.4,146.2,2.9
2024,Экономика,"Байкальский гос. ун-т., г. Иркутск",58.8,1.5,235,137.3,75.2,80,True,10.4,2.02,32.3,7.4,19.2,75.0,8.5,251.3,100.6,7.15,129.4,146.2,2.9
2024,Сфера обслуживания,"Байкальский гос. ун-т., г. Иркутск",58.7,-5.5,40,135.0,70.9,23,True,10.4,2.02,32.3,7.4,19.2,75.0,8.5,251.3,100.6,7.15,129.4,146.2,2.9
2024,Бизнес-информатика,"Байкальский гос. ун-т., г. Иркутск",56.5,-4.1,11,135.0,76.6,8,True,10.4,2.02,32.3,7.4,19.2,75.0,8.5,251.3,100.6,7.15,129.4,146.2,2.9
2024,Лингвистика и иностранные языки,"Байкальский гос. ун-т., г. Иркутск",58.5,2.1,23,133.5,76.2,16,True,10.4,2.02,32.3,7.4,19.2,75.0,8.5,251.3,100.6,7.15,129.4,146.2,2.9
2024,Информатика и вычислительная техника,"Байкальский гос. ун-т., г. Иркутск",51.3,-4.4,10,125.0,63.5,40,True,10.4,2.02,32.3,7.4,19.2,75.0,8.5,251.3,100.6,7.15,129.4,146.2,2.9
2024,Юриспруденция,"Байкальский гос. ун-т., г. Иркутск",59.6,-4.5,170,143.5,76.7,28,True,10.4,2.02,32.3,7.4,19.2,75.0,8.5,251.3,100.6,7.15,129.4,146.2,2.9
2024,Реклама и связи с общественностью,"Байкальский гос. ун-т., г. Иркутск",55.9,-9.5,22,135.0,73.2,4,True,10.4,2.02,32.3,7.4,19.2,75.0,8.5,251.3,100.6,7.15,129.4,146.2,2.9
2024,Менеджмент,"Байкальский гос. ун-т., г. Иркутск",61.2,-5.1,44,107.5,82.3,8,True,10.4,2.02,32.3,7.4,19.2,75.0,8.5,251.3,100.6,7.15,129.4,146.2,2.9
2024,Журналистика и литературное творчество,"Байкальский гос. ун-т., г. Иркутск",59.3,-5.8,57,135.0,66.8,4,True,10.4,2.02,32.3,7.4,19.2,75.0,8.5,251.3,100.6,7.15,129.4,146.2,2.9
2024,Государственное и муниципальное управление,"Байкальский гос. ун-т., г. Иркутск",58.5,-2.5,41,135.0,74.8,18,True,10.4,2.02,32.3,7.4,19.2,75.0,8.5,251.3,100.6,7.15,129.4,146.2,2.9
2024,Международные отношения,"Байкальский гос. ун-т., г. Иркутск",56.5,-1.4,13,135.0,75.0,17,True,10.4,2.02,32.3,7.4,19.2,75.0,8.5,251.3,100.6,7.15,129.4,146.2,2.9
2024,Энергетика и энергетическое машиностроение,Балаковский инженерно-технол. ин-т. – филиал Национального исследовательского ядерного ун-т.а «МИФИ»,49.9,0.2,2,128.8,57.1,25,True,10.4,2.02,32.3,7.4,19.2,75.0,8.5,251.3,100.6,7.15,129.4,146.2,2.9
2024,Информатика и вычислительная техника,Балаковский инженерно-технол. ин-т. – филиал Национального исследовательского ядерного ун-т.а «МИФИ»,50.2,-4.3,3,128.8,71.9,21,True,10.4,2.02,32.3,7.4,19.2,75.0,8.5,251.3,100.6,7.15,129.4,146.2,2.9
2024,Экономика,Балаковский инженерно-технол. ин-т. – филиал Национального исследовательского ядерного ун-т.а «МИФИ»,61.7,2.9,8,112.0,74.6,0,True,10.4,2.02,32.3,7.4,19.2,75.0,8.5,251.3,100.6,7.15,129.4,146.2,2.9
2024,Юриспруденция,Балаковский филиал РАНХиГС,46.7,-5.9,7,115.8,74.6,0,True,10.4,2.02,32.3,7.4,19.2,75.0,8.5,251.3,100.6,7.15,129.4,146.2,2.9
2024,Юриспруденция,Балаковский филиал Саратовской государственной юридической академии,54.3,-6.7,44,110.0,72.9,11,True,10.4,2.02,32.3,7.4,19.2,75.0,8.5,251.3,100.6,7.15,129.4,146.2,2.9
2024,Информатика и вычислительная техника,"Балтийский гос. техн. ун-т. ""Военмех"" им. Д.Ф. Устинова, г. Санкт-Петербург",60.3,-0.4,75,258.2,80.1,145,False,10.4,2.02,32.3,7.4,19.2,75.0,8.5,251.3,100.6,7.15,129.4,146.2,2.9
2024,Менеджмент,"Балтийский гос. техн. ун-т. ""Военмех"" им. Д.Ф. Устинова, г. Санкт-Петербург",58.0,-7.0,17,222.6,74.6,0,False,10.4,2.02,32.3,7.4,19.2,75.0,8.5,251.3,100.6,7.15,129.4,146.2,2.9
2024,Машиностроение,"Балтийский гос. техн. ун-т. ""Военмех"" им. Д.Ф. Устинова, г. Санкт-Петербург",51.2,-1.7,4,249.1,73.0,20,False,10.4,2.02,32.3,7.4,19.2,75.0,8.5,251.3,100.6,7.15,129.4,146.2,2.9
2024,Приборостроение и оптотехника,"Балтийский гос. техн. ун-т. ""Военмех"" им. Д.Ф. Устинова, г. Санкт-Петербург",52.9,0.2,4,253.7,68.9,98,False,10.4,2.02,32.3,7.4,19.2,75.0,8.5,251.3,100.6,7.15,129.4,146.2,2.9
2024,Экономика,"Балтийский гос. техн. ун-т. ""Военмех"" им. Д.Ф. Устинова, г. Санкт-Петербург",59.9,-5.7,44,224.6,74.6,0,False,10.4,2.02,32.3,7.4,19.2,75.0,8.5,251.3,100.6,7.15,129.4,146.2,2.9
2024,Психология,"Балтийский гос. техн. ун-т. ""Военмех"" им. Д.Ф. Устинова, г. Санкт-Петербург",61.0,0.3,67,242.0,82.1,25,False,10.4,2.02,32.3,7.4,19.2,75.0,8.5,251.3,100.6,7.15,129.4,146.2,2.9
2024,Лингвистика и иностранные языки,"Балтийский гос. техн. ун-т. ""Военмех"" им. Д.Ф. Устинова, г. Санкт-Петербург",63.8,-3.7,90,232.3,84.8,5,False,10.4,2.02,32.3,7.4,19.2,75.0,8.5,251.3,100.6,7.15,129.4,146.2,2.9
2024,Физическая культура,"Балтийский гос. техн. ун-т. ""Военмех"" им. Д.Ф. Устинова, г. Санкт-Петербург",65.9,0.2,45,288.3,83.3,5,False,10.4,2.02,32.3,7.4,19.2,75.0,8.5,251.3,100.6,7.15,129.4,146.2,2.9
2024,Автоматика и управление,"Балтийский гос. техн. ун-т. ""Военмех"" им. Д.Ф. Устинова, г. Санкт-Петербург",56.0,1.1,14,253.7,77.1,61,False,10.4,2.02,32.3,7.4,19.2,75.0,8.5,251.3,100.6,7.15,129.4,146.2,2.9
2024,Бизнес-информатика,"Балтийский гос. техн. ун-т. ""Военмех"" им. Д.Ф. Устинова, г. Санкт-Петербург",57.6,-2.7,46,222.6,74.6,0,False,10.4,2.02,32.3,7.4,19.2,75.0,8.5,251.3,100.6,7.15,129.4,146.2,2.9
2024,Авиационная и ракетно-космическая техника,"Балтийский гос. техн. ун-т. ""Военмех"" им. Д.Ф. Устинова, г. Санкт-Петербург",59.3,6.4,20,288.3,71.8,440,False,10.4,2.02,32.3,7.4,19.2,75.0,8.5,251.3,100.6,7.15,129.4,146.2,2.9
2024,Технологические машины и оборудование,"Балтийский гос. техн. ун-т. ""Военмех"" им. Д.Ф. Устинова, г. Санкт-Петербург",56.0,1.3,8,249.1,66.5,100,False,10.4,2.02,32.3,7.4,19.2,75.0,8.5,251.3,100.6,7.15,129.4,146.2,2.9
2024,Вооружение,"Балтийский гос. техн. ун-т. ""Военмех"" им. Д.Ф. Устинова, г. Санкт-Петербург",49.8,-0.7,3,288.3,64.5,165,False,10.4,2.02,32.3,7.4,19.2,75.0,8.5,251.3,100.6,7.15,129.4,146.2,2.9
2024,Реклама и связи с общественностью,"Балтийский гос. техн. ун-т. ""Военмех"" им. Д.Ф. Устинова, г. Санкт-Петербург",56.4,-6.5,31,222.6,74.6,0,False,10.4,2.02,32.3,7.4,19.2,75.0,8.5,251.3,100.6,7.15,129.4,146.2,2.9
2024,Лингвистика и иностранные языки,Балтийский федеральный ун-т. им. И. Канта,66.7,-2.9,47,180.0,82.4,69,True,10.4,2.02,32.3,7.4,19.2,75.0,8.5,251.3,100.6,7.15,129.4,146.2,2.9
2024,"Электронная техника, радиотехника и связь",Балтийский федеральный ун-т. им. И. Канта,59.1,0.2,3,191.1,67.0,25,True,10.4,2.02,32.3,7.4,19.2,75.0,8.5,251.3,100.6,7.15,129.4,146.2,2.9
2024,Философия,Балтийский федеральный ун-т. им. И. Канта,59.2,-5.9,4,144.2,70.5,35,True,10.4,2.02,32.3,7.4,19.2,75.0,8.5,251.3,100.6,7.15,129.4,146.2,2.9
2024,Машиностроение,Балтийский федеральный ун-т. им. И. Канта,74.6,14.6,3,167.4,78.6,20,True,10.4,2.02,32.3,7.4,19.2,75.0,8.5,251.3,100.6,7.15,129.4,146.2,2.9
2024,Реклама и связи с общественностью,Балтийский федеральный ун-т. им. И. Канта,68.2,-1.9,38,166.2,85.9,15,True,10.4,2.02,32.3,7.4,19.2,75.0,8.5,251.3,100.6,7.15,129.4,146.2,2.9
2024,Филология,Балтийский федеральный ун-т. им. И. Канта,65.9,-0.5,25,144.2,82.7,30,True,10.4,2.02,32.3,7.4,19.2,75.0,8.5,251.3,100.6,7.15,129.4,146.2,2.9
2024,Химическая и биотехнологии,Балтийский федеральный ун-т. им. И. Канта,61.4,0.2,2,167.4,75.3,30,True,10.4,2.02,32.3,7.4,19.2,75.0,8.5,251.3,100.6,7.15,129.4,146.2,2.9
2024,Сфера обслуживания,Балтийский федеральный ун-т. им. И. Канта,65.2,-0.3,15,144.2,76.3,90,True,10.4,2.02,32.3,7.4,19.2,75.0,8.5,251.3,100.6,7.15,129.4,146.2,2.9
2024,Математика,Балтийский федеральный ун-т. им. И. Канта,61.5,0.3,14,144.2,76.9,180,True,10.4,2.02,32.3,7.4,19.2,75.0,8.5,251.3,100.6,7.15,129.4,146.2,2.9
2024,Международные отношения,Балтийский федеральный ун-т. им. И. Канта,66.9,0.2,9,144.2,85.2,10,True,10.4,2.02,32.3,7.4,19.2,75.0,8.5,251.3,100.6,7.15,129.4,146.2,2.9
2024,Строительство,Балтийский федеральный ун-т. им. И. Канта,68.8,3.4,8,167.4,75.4,40,True,10.4,2.02,32.3,7.4,19.2,75.0,8.5,251.3,100.6,7.15,129.4,146.2,2.9
2024,История,Балтийский федеральный ун-т. им. И. Канта,61.5,-5.2,6,144.2,78.1,50,True,10.4,2.02,32.3,7.4,19.2,75.0,8.5,251.3,100.6,7.15,129.4,146.2,2.9
2024,Физическая культура,Балтийский федеральный ун-т. им. И. Канта,70.8,8.3,3,219.5,73.8,36,True,10.4,2.02,32.3,7.4,19.2,75.0,8.5,251.3,100.6,7.15,129.4,146.2,2.9
2024,Психология,Балтийский федеральный ун-т. им. И. Канта,61.7,-4.6,14,150.6,72.7,65,True,10.4,2.02,32.3,7.4,19.2,75.0,8.5,251.3,100.6,7.15,129.4,146.2,2.9
2024,Политология,Балтийский федеральный ун-т. им. И. Канта,61.7,-4.1,3,144.2,73.2,15,True,10.4,2.02,32.3,7.4,19.2,75.0,8.5,251.3,100.6,7.15,129.4,146.2,2.9
2024,Информационная безопасность,Балтийский федеральный ун-т. им. И. Канта,62.9,4.9,8,173.3,74.8,65,True,10.4,2.02,32.3,7.4,19.2,75.0,8.5,251.3,100.6,7.15,129.4,146.2,2.9
2024,Педагогическое образование,Балтийский федеральный ун-т. им. И. Канта,66.3,0.1,53,152.1,73.0,230,True,10.4,2.02,32.3,7.4,19.2,75.0,8.5,251.3,100.6,7.15,129.4,146.2,2.9
2024,Менеджмент,Балтийский федеральный ун-т. им. И. Канта,69.9,-0.3,14,144.2,80.5,20,True,10.4,2.02,32.3,7.4,19.2,75.0,8.5,251.3,100.6,7.15,129.4,146.2,2.9
2024,Дизайн,Балтийский федеральный ун-т. им. И. Канта,64.5,-7.0,27,287.6,78.5,30,True,10.4,2.02,32.3,7.4,19.2,75.0,8.5,251.3,100.6,7.15,129.4,146.2,2.9
2024,Журналистика и литературное творчество,Балтийский федеральный ун-т. им. И. Канта,65.4,-0.3,42,166.2,89.4,15,True,10.4,2.02,32.3,7.4,19.2,75.0,8.5,251.3,100.6,7.15,129.4,146.2,2.9
2024,Информатика и вычислительная техника,Балтийский федеральный ун-т. им. И. Канта,59.7,4.0,8,168.5,73.1,50,True,10.4,2.02,32.3,7.4,19.2,75.0,8.5,251.3,100.6,7.15,129.4,146.2,2.9
2024,Юриспруденция,Балтийский федеральный ун-т. им. И. Канта,67.4,0.2,33,144.2,80.8,58,True,10.4,2.02,32.3,7.4,19.2,75.0,8.5,251.3,100.6,7.15,129.4,146.2,2.9
2024,Здравоохранение,Балтийский федеральный ун-т. им. И. Канта,74.4,0.2,74,222.3,76.0,130,True,10.4,2.02,32.3,7.4,19.2,75.0,8.5,251.3,100.6,7.15,129.4,146.2,2.9
2024,Социология,Балтийский федеральный ун-т. им. И. Канта,58.1,6.4,2,144.2,71.3,35,True,10.4,2.02,32.3,7.4,19.2,75.0,8.5,251.3,100.6,7.15,129.4,146.2,2.9
2024,Бизнес-информатика,Балтийский федеральный ун-т. им. И. Канта,64.9,-1.0,25,144.2,82.0,20,True,10.4,2.02,32.3,7.4,19.2,75.0,8.5,251.3,100.6,7.15,129.4,146.2,2.9
2024,Экономика,"Башкирский гос. аграрный ун-т., г. Уфа",65.5,2.2,9,93.9,74.6,0,False,10.4,2.02,32.3,7.4,19.2,75.0,8.5,251.3,100.6,7.15,129.4,146.2,2.9
2024,Информатика и вычислительная техника,"Башкирский гос. аграрный ун-т., г. Уфа",60.7,0.2,2,113.8,74.6,0,False,10.4,2.02,32.3,7.4,19.2,75.0,8.5,251.3,100.6,7.15,129.4,146.2,2.9
2024,Сельское и рыбное хозяйство,"Башкирский гос. аграрный ун-т., г. Уфа",60.0,-16.1,19,120.1,57.9,324,False,10.4,2.02,32.3,7.4,19.2,75.0,8.5,251.3,100.6,7.15,129.4,146.2,2.9
2024,Лесное дело,"Башкирский гос. аграрный ун-т., г. Уфа",73.0,-2.0,6,120.1,57.0,85,False,10.4,2.02,32.3,7.4,19.2,75.0,8.5,251.3,100.6,7.15,129.4,146.2,2.9
2024,Пищевые технологии,"Башкирский гос. аграрный ун-т., г. Уфа",73.4,11.1,10,120.1,66.7,85,False,10.4,2.02,32.3,7.4,19.2,75.0,8.5,251.3,100.6,7.15,129.4,146.2,2.9
